questionId,currentTopic,proposedTopic,confidence,status,questionNo,assetUrl,sourceStatus,answerVerified,reason
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-13,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,13,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-13.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-14,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,14,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-14.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-15,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,15,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-15.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-16,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,16,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-16.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-17,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,17,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-17.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-18,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,18,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-18.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-19,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,19,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-19.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-20,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,20,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-20.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-21,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,21,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-21.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-22,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,22,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-22.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-23,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,23,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-23.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-24,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,24,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-24.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-25,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,25,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-25.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-26,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,26,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-26.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-27,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,27,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-cozumlu-27.jpg,pending-official-answer-verification,False,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-01,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,1,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-01.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-02,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,2,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-02.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-03,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,3,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-03.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-04,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,4,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-04.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-05,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,5,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-05.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-06,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,6,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-06.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-07,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,7,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-07.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-08,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,8,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-08.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-09,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,9,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-09.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-10,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,10,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-10.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-11,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,11,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-11.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-12,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,12,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-12.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-13,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,13,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-13.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-14,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,14,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-14.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-15,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,15,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-1-15.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-01,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,1,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-01.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-02,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,2,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-02.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-03,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,3,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-03.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-04,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,4,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-04.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-05,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,5,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-05.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-06,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,6,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-06.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-07,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,7,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-07.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-08,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,8,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-08.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-09,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,9,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-09.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-10,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,10,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-10.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-11,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,11,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-11.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-12,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,12,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-12.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-13,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,13,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-13.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-14,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,14,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-14.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-15,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,15,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-15.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-16,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,16,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-2-16.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-01,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,1,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-01.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-02,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,2,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-02.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-03,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,3,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-03.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-04,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,4,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-04.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-05,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,5,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-05.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-06,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,6,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-06.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-07,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,7,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-07.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-08,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,8,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-08.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-09,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,9,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-09.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-10,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,10,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-10.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-11,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,11,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-11.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-12,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,12,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-3-12.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-01,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,1,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-01.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-02,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,2,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-02.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-03,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,3,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-03.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-04,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,4,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-04.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-05,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,5,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-05.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-06,Denklemler ve Eşitsizlikler,Üslü İfadeler,HIGH,REMAP,6,/assets/meb-dort-dortluk-tyt-math-v11/meb-dort-dortluk-tyt-mat-uslu-ifadeler-ve-denklemler-test-4-06.jpg,student-ready,True,Kaynak chapter 'Üslü İfadeler ve Denklemler' olduğundan canonical konu 'Üslü İfadeler' olmalı.
